Comune,Provincia,Regione,Nome,Tipo,Annoinserimento,Longitudine,Latitudine
Santa Giuletta,PAVIA,Lombardia,Vecchio municipio di S. Giuletta,Monumento,2012,9.1941243,45.0235400999999
Santa Margherita di Staffora,PAVIA,Lombardia,,"Monumento commemorativo, sacrario",2014,9.23989929999999,44.7721055
Santa Margherita di Staffora,PAVIA,Lombardia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2014,9.2364517,44.7682116
Santa Margherita di Staffora,PAVIA,Lombardia,San Giuseppe,Monumento,2013,9.2006458,44.6864949
Santa Margherita di Staffora,PAVIA,Lombardia,San Giuseppe,Monumento,2013,9.2006458,44.6864949
Spessa,PAVIA,Lombardia,,"Monumento commemorativo, sacrario",2016,9.3485998,45.1133487
Valle Lomellina,PAVIA,Lombardia,Monumento ai caduti,Monumento,2015,8.6660781,45.1479062
Valverde (PV),PAVIA,Lombardia,Castello di Verde,Monumento,2012,9.2260439,44.8711176999999
Varzi,PAVIA,Lombardia,Ambrogio Giacobone,"Monumento commemorativo, sacrario",2014,9.19693479999999,44.8230095999999
Varzi,PAVIA,Lombardia,Castello di Pietragavina,Monumento,2014,9.23448969999999,44.8411349
Varzi,PAVIA,Lombardia,Lauretta Romagnesi,"Monumento commemorativo, sacrario",2014,9.1977805,44.8233011
Varzi,PAVIA,Lombardia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2014,9.2265329,44.8061652
Varzi,PAVIA,Lombardia,Torre di Porta Soprana,Monumento,2014,9.1970923,44.8230070999999
Varzi,PAVIA,Lombardia,Torre di Porta Sottana,Monumento,2014,9.1957757,44.8232787
Varzi,PAVIA,Lombardia,Torre Malaspina (Torre delle Streghe),Monumento,2014,9.19711219999999,44.8237779999999
Vidigulfo,PAVIA,Lombardia,Monumento ai Caduti,Monumento,2013,9.2347566,45.2904608999999
Vigevano,PAVIA,Lombardia,Statua di San Giovanni Nepomuceno,Monumento,2012,8.8572861,45.3174037
Voghera,PAVIA,Lombardia,,"Monumento commemorativo, sacrario",2012,9.0101624,44.9941841999999
Voghera,PAVIA,Lombardia,,"Monumento commemorativo, sacrario",2015,9.0160752,44.9897849999999
Voghera,PAVIA,Lombardia,Busto di Carlo Gallini,"Monumento commemorativo, sacrario",2015,9.0061312,44.9922173
Voghera,PAVIA,Lombardia,Carro armato Sexton (residuato 2a G.M.),"Monumento commemorativo, sacrario",2012,9.0054739,44.9904416999999
Voghera,PAVIA,Lombardia,Casa natale di Alessandro Maragliano,"Monumento commemorativo, sacrario",2013,9.0062896,44.9921056
Voghera,PAVIA,Lombardia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2013,8.9984357,45.024577
Voghera,PAVIA,Lombardia,Monumento ai Caduti per la Patria,"Monumento commemorativo, sacrario",2015,9.0080885,44.9967017
Voghera,PAVIA,Lombardia,Monumento ai Caduti sul Lavoro,"Monumento commemorativo, sacrario",2015,9.0047495,44.9920738
Voghera,PAVIA,Lombardia,Monumento all'Industria (Grove-Cameron),"Monumento commemorativo, sacrario",2014,9.0048885,44.9917487
Voghera,PAVIA,Lombardia,Targa in memoria del 13 maggio 1945,"Monumento commemorativo, sacrario",2015,9.00892069999999,44.9891847999999
Voghera,PAVIA,Lombardia,Villa Strada-Lambertenghi,Monumento,2013,9.0510826,45.0079392999999
Zavattarello,PAVIA,Lombardia,Castello Dal Verme,Monumento,2015,9.2628961,44.8699410999999
Zavattarello,PAVIA,Lombardia,Monumento ai Caduti,"Monumento commemorativo, sacrario",2015,9.2647179,44.8685655
Zavattarello,PAVIA,Lombardia,"Monumento ai Caduti per la Patria, 1915-18","Monumento commemorativo, sacrario",2015,9.2655323,44.8686882
CORNALE BASTIDA,PAVIA,Lombardia,La carëta d'al bartulè - Pietro Bisio,Monumento,2015,8.9074697,45.0406595999999
Acquanegra Cremonese,CREMONA,Lombardia,,Monumento,2015,9.8885516,45.1717902999999
Casalmaggiore,CREMONA,Lombardia,,Monumento,2015,10.4155175,44.9879979999999
Casalmaggiore,CREMONA,Lombardia,,"Monumento commemorativo, sacrario",2015,10.3957427,45.0035669999999
Credera Rubbiano,CREMONA,Lombardia,Monumento ai Caduti,Monumento,2015,9.6413724,45.3035325999999
Crema,CREMONA,Lombardia,Giuseppe Garibaldi,Monumento,2010,9.6922624,45.3634873
Crema,CREMONA,Lombardia,Monumento ai caduti,Monumento,2011,9.6949489,45.3632660999999
Cremona,CREMONA,Lombardia,,Monumento,2014,10.0001275,45.1492385999999
Cremona,CREMONA,Lombardia,,Monumento,2015,9.9989518,45.1272511
Cremona,CREMONA,Lombardia,,Monumento,2015,9.9989518,45.1272511
Cremona,CREMONA,Lombardia,Giuseppe Garibaldi,"Monumento commemorativo, sacrario",2015,10.0180693,45.1425272999999
Crotta d'Adda,CREMONA,Lombardia,Monumento ai Caduti,Monumento,2015,9.8551233,45.1586312
Madignano,CREMONA,Lombardia,Ai Caduti,Monumento,2010,9.7254556,45.3442362999999
Madignano,CREMONA,Lombardia,I Morti della Peste,"Monumento commemorativo, sacrario",2010,9.7253083,45.3404675
Pandino,CREMONA,Lombardia,,Monumento,2014,9.5526658,45.4051242
Persico Dosimo,CREMONA,Lombardia,Monumento ai Caduti,Monumento,2016,10.0681382,45.1725994999999
Soresina,CREMONA,Lombardia,,Monumento,2015,9.8569964,45.2835272
Spinadesco,CREMONA,Lombardia,,Monumento,2015,9.9308332,45.1471694999999
Spino d'Adda,CREMONA,Lombardia,,"Monumento commemorativo, sacrario",2015,9.4923267,45.4003312999999
Ticengo,CREMONA,Lombardia,Monumento ai Caduti,Monumento,2015,9.82656579999999,45.3689415999999
Bagnolo San Vito,MANTOVA,Lombardia,,"Monumento commemorativo, sacrario",2012,10.9503723999999,45.0841465
Bagnolo San Vito,MANTOVA,Lombardia,Monumento ai caduti,"Monumento commemorativo, sacrario",2011,10.8489719,45.0969515
Castelbelforte,MANTOVA,Lombardia,,Monumento,2016,10.892236,45.2151858
Castel Goffredo,MANTOVA,Lombardia,,Monumento,2014,10.4751901,45.2981929999999
Cavriana,MANTOVA,Lombardia,,Monumento,2013,10.6070087,45.3456172
Cavriana,MANTOVA,Lombardia,,"Monumento commemorativo, sacrario",2015,10.5985937,45.3507333
Gazoldo degli Ippoliti,MANTOVA,Lombardia,"Monumento \""\""Gloria ai morti\""\"";""Monumento",2015,2015-08-24T14:40:18Z,45.1990647,
Goito,MANTOVA,Lombardia,,Monumento,2014,10.6747837,45.2538483
Goito,MANTOVA,Lombardia,,Monumento,2014,10.6757355,45.2535469
Goito,MANTOVA,Lombardia,,Monumento,2015,10.6688787,45.2530392
Guidizzolo,MANTOVA,Lombardia,Ai caduti di tutte le guerre,Monumento,2015,10.5799115,45.3177935
Mantova,MANTOVA,Lombardia,,"Monumento commemorativo, sacrario",2013,10.8612955,45.1214014
Mantova,MANTOVA,Lombardia,Ai Caduti sul Lavoro,Monumento,2013,10.7823923,45.1516955999999
Mantova,MANTOVA,Lombardia,Cippo a don Eugenio Leoni,Monumento,2013,10.7764824,45.156857
Mantova,MANTOVA,Lombardia,Giuseppe Garibaldi,Monumento,2013,10.7963422999999,45.1500752999999
Mantova,MANTOVA,Lombardia,Monumento a Dante Alighieri,Monumento,2013,10.7975008999999,45.1581903
Mantova,MANTOVA,Lombardia,Monumento a Pietro Fortunato Calvi,Monumento,2015,10.8146939999999,45.1631809
Mantova,MANTOVA,Lombardia,Statua di San Silvestro,Monumento,2015,10.7919231,45.156359
Monzambano,MANTOVA,Lombardia,,Monumento,2014,10.6937032999999,45.3849179999999
Monzambano,MANTOVA,Lombardia,Ai caduti di Nassirya,Monumento,2014,10.6945584,45.3848237999999
Monzambano,MANTOVA,Lombardia,Monumento ai caduti,Monumento,2014,10.6931013,45.3849712
Motteggiana,MANTOVA,Lombardia,Motteggiana,"Monumento commemorativo, sacrario",2015,10.6997818,45.0362481
Pomponesco,MANTOVA,Lombardia,,Monumento,2015,10.5922386,44.9274915
Rodigo,MANTOVA,Lombardia,Mausoleo Arrivabene,Monumento,2011,10.6812055,45.1752253
Rodigo,MANTOVA,Lombardia,Monumento ai Caduti delle Guerre,Monumento,2011,10.6769225,45.1799184999999
Rodigo,MANTOVA,Lombardia,Monumento al Marinaio,Monumento,2011,10.6819248,45.1804154
Roverbella,MANTOVA,Lombardia,,Monumento,2013,10.7680995,45.2654789999999
Roverbella,MANTOVA,Lombardia,,Monumento,2015,10.7732964,45.2637433
Sabbioneta,MANTOVA,Lombardia,,Monumento,2010,10.5342728,45.0261633
Sabbioneta,MANTOVA,Lombardia,,Monumento,2015,10.4897519999999,44.997888
Sabbioneta,MANTOVA,Lombardia,,Monumento,2015,10.4900153,44.9993095999999
San Benedetto Po,MANTOVA,Lombardia,,"Monumento commemorativo, sacrario",2011,10.8450969,45.0454851
San Giorgio di Mantova,MANTOVA,Lombardia,,"Monumento commemorativo, sacrario",2012,10.8359275,45.1776156
San Giorgio di Mantova,MANTOVA,Lombardia,,"Monumento commemorativo, sacrario",2015,10.8453399,45.164866
Solferino,MANTOVA,Lombardia,Memoriale della Croce Rossa,"Monumento commemorativo, sacrario",2015,10.5607834999999,45.3713211999999
Solferino,MANTOVA,Lombardia,Monumento a Henry Dunant,Monumento,2015,10.5664183,45.3737165
Solferino,MANTOVA,Lombardia,Monumento ai Caduti di Solferino,Monumento,2015,10.5662366999999,45.3735886999999
Viadana,MANTOVA,Lombardia,,Monumento,2015,10.6558866,44.9977133
Viadana,MANTOVA,Lombardia,,Monumento,2015,10.5530487999999,44.9306696
Viadana,MANTOVA,Lombardia,,Monumento,2015,10.5201623,44.9283063
Viadana,MANTOVA,Lombardia,,Monumento,2015,10.5339665,44.9324908999999
Viadana,MANTOVA,Lombardia,,"Monumento commemorativo, sacrario",2015,10.5189629999999,44.9281002
Viadana,MANTOVA,Lombardia,piazza Don Mazzolar,"Monumento commemorativo, sacrario",2015,10.4745928,44.9431306
Volta Mantovana,MANTOVA,Lombardia,,Monumento,2011,10.6413872,45.304515
Volta Mantovana,MANTOVA,Lombardia,,"Monumento commemorativo, sacrario",2014,10.658519,45.3188073
Bolzano,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2013,11.3440867,46.5005920999999
Bolzano,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2015,11.3463676,46.5011350999999
Bolzano,BOLZANO,Trentino-Alto Adige,Ai martiri dell'ungheria,"Monumento commemorativo, sacrario",2014,11.3451103999999,46.5020446999999
Bolzano,BOLZANO,Trentino-Alto Adige,Mariensäule,"Monumento commemorativo, sacrario",2013,11.3544965999999,46.5014962999999
Bolzano,BOLZANO,Trentino-Alto Adige,Monumento ai Caduti - Gefallenendenkmal,"Monumento commemorativo, sacrario",2012,11.3398271,46.4957344999999
Bolzano,BOLZANO,Trentino-Alto Adige,Monumento a Salvo D'Acquisto,"Monumento commemorativo, sacrario",2014,11.3504888,46.4954424
Bolzano,BOLZANO,Trentino-Alto Adige,Peter-Mayr-Denkmal,"Monumento commemorativo, sacrario",2013,11.3536012,46.497129
Braies,BOLZANO,Trentino-Alto Adige,1915-1916 1. Weltkrieg,"Monumento commemorativo, sacrario",2011,12.1765857,46.6561127
Brennero,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2014,11.4472511,46.9401844
Brennero,BOLZANO,Trentino-Alto Adige,Kaiser Franz Josef I 1848-1916 - Imperatore Fran,"Monumento commemorativo, sacrario",2016,11.4449377,46.9381283
Bressanone,BOLZANO,Trentino-Alto Adige,Gefallene der Weltkriege,"Monumento commemorativo, sacrario",2013,11.6572698999999,46.7160397
Bressanone,BOLZANO,Trentino-Alto Adige,Jahrtausendsäule - Colonna millenaria,"Monumento commemorativo, sacrario",2013,11.6565492,46.7150298
Bressanone,BOLZANO,Trentino-Alto Adige,Johannes von Nepomuk,Monumento,2013,11.6587806,46.7167663999999
Bressanone,BOLZANO,Trentino-Alto Adige,Karel Havlí?ek Borovský,"Monumento commemorativo, sacrario",2015,11.6494774,46.7196962
Bressanone,BOLZANO,Trentino-Alto Adige,Nepomuk,"Monumento commemorativo, sacrario",2013,11.6608879,46.7143918
Bressanone,BOLZANO,Trentino-Alto Adige,Peter Mayr,"Monumento commemorativo, sacrario",2013,11.6422367,46.6963743
Bressanone,BOLZANO,Trentino-Alto Adige,Pius VII.,Monumento,2013,11.6548899,46.7155089999999
Bressanone,BOLZANO,Trentino-Alto Adige,US-Army Gefallenendenkmal,"Monumento commemorativo, sacrario",2013,11.7210696,46.7264655
Caines,BOLZANO,Trentino-Alto Adige,Gedenkjahr 1809-2009,"Monumento commemorativo, sacrario",2015,11.1694726,46.6957328
Campo Tures,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2013,12.0628771,46.9498808
Castelrotto,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2011,11.6082173999999,46.5625111
Dobbiaco,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2011,12.204865,46.6440032
Dobbiaco,BOLZANO,Trentino-Alto Adige,Cippo di Confine n°1,Monumento,2015,12.2256201,46.6124554
Fortezza,BOLZANO,Trentino-Alto Adige,Sachsenkreuz,"Monumento commemorativo, sacrario",2013,11.6064414,46.7953203
Fortezza,BOLZANO,Trentino-Alto Adige,Sachsenstein,"Monumento commemorativo, sacrario",2013,11.6045319,46.7969214
Funes,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2013,11.683884,46.6410646
Funes,BOLZANO,Trentino-Alto Adige,Lutherische Kirche,"Monumento commemorativo, sacrario",2012,11.7370436999999,46.6493080999999
Funes,BOLZANO,Trentino-Alto Adige,Totenstein 550m AVS,"Monumento commemorativo, sacrario",2010,11.6163761,46.6649052
Laces,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2013,10.8781190999999,46.6235848999999
Laces,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2014,10.8581118,46.6180206
Lagundo,BOLZANO,Trentino-Alto Adige,Denkmal für Freiheitskämpfer,"Monumento commemorativo, sacrario",2014,11.1290425,46.6875341
Laion,BOLZANO,Trentino-Alto Adige,Monument an Feldmarschall Conrad von Hötzendorf,Monumento,2014,11.5511512,46.6223753
Laives,BOLZANO,Trentino-Alto Adige,Giovanni Falcone e Paolo Borsellino,"Monumento commemorativo, sacrario",2014,11.3384299,46.4245786999999
Lasa,BOLZANO,Trentino-Alto Adige,Kaiser Franz Joseph I.,"Monumento commemorativo, sacrario",2015,10.6988673,46.6173752999999
Malles Venosta,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2014,10.4922695,46.7080355
Malles Venosta,BOLZANO,Trentino-Alto Adige,Alois Pöll-Franz Plagg,"Monumento commemorativo, sacrario",2013,10.5460616999999,46.6917545
Malles Venosta,BOLZANO,Trentino-Alto Adige,Dr. Heinrich Flora,"Monumento commemorativo, sacrario",2013,10.5468335999999,46.6914729
Malles Venosta,BOLZANO,Trentino-Alto Adige,Schlacht an der Calven (1499) - Battaglia della,"Monumento commemorativo, sacrario",2015,10.509892,46.6678606999999
Meltina,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2010,11.2962246,46.6417373999999
Merano,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2010,11.1653911,46.6701641
Merano,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2014,11.1540912999999,46.6710830999999
Merano,BOLZANO,Trentino-Alto Adige,Andreas Hofer Denkmal,"Monumento commemorativo, sacrario",2014,11.1502988,46.6738380999999
Merano,BOLZANO,Trentino-Alto Adige,Elisabeth - Elisabetta,"Monumento commemorativo, sacrario",2013,11.1650329999999,46.6689482
Merano,BOLZANO,Trentino-Alto Adige,Tappeiner Denkmal,Monumento,2015,11.1655238,46.6724946
Moso in Passiria,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2015,11.1338196,46.8869681999999
Naturno,BOLZANO,Trentino-Alto Adige,Kriegerdenkmal,"Monumento commemorativo, sacrario",2012,11.0029685,46.6510838
Naz-Sciaves,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2014,11.6639978,46.7540582999999
Nova Levante,BOLZANO,Trentino-Alto Adige,Elisabeth Denkmal,"Monumento commemorativo, sacrario",2011,11.5560732,46.4297335999999
Nova Levante,BOLZANO,Trentino-Alto Adige,Mitterleger,"Monumento commemorativo, sacrario",2011,11.5730647999999,46.3935643
Parcines,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2014,11.0732795,46.6842022
Rio di Pusteria,BOLZANO,Trentino-Alto Adige,Zum Gedenken an den Sieg vom 2. April 1797 der T,"Monumento commemorativo, sacrario",2015,11.6508702,46.7826919999999
Salorno,BOLZANO,Trentino-Alto Adige,Monumento ai caduti - Kriegerdenkmal,"Monumento commemorativo, sacrario",2014,11.2126324,46.2391993
San Candido,BOLZANO,Trentino-Alto Adige,,Monumento,2010,12.2915449,46.7331548
San Leonardo in Passiria,BOLZANO,Trentino-Alto Adige,Capanna Hofer,"Monumento commemorativo, sacrario",2011,11.2485168,46.7757567
Santa Cristina Valgardena,BOLZANO,Trentino-Alto Adige,,Monumento,2009,11.7316793,46.5193081999999
Scena,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2010,11.1850536,46.6821290999999
Scena,BOLZANO,Trentino-Alto Adige,Bernhard Walzl Gedenkmahl,Monumento,2014,11.2179799,46.6832386999999
Scena,BOLZANO,Trentino-Alto Adige,Johann Walzl Denkmal,Monumento,2014,11.2332734999999,46.6787301
Scena,BOLZANO,Trentino-Alto Adige,Josef Rainer Denkmal,Monumento,2014,11.2418893,46.68086
Selva di Val Gardena,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2015,11.8324919,46.572324
Senales,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2013,10.9325086,46.7229584
Senales,BOLZANO,Trentino-Alto Adige,Heini Holzer,"Monumento commemorativo, sacrario",2014,10.8124225,46.7677882999999
Senales,BOLZANO,Trentino-Alto Adige,Ötzi,"Monumento commemorativo, sacrario",2014,10.8398167999999,46.7789138999999
Senales,BOLZANO,Trentino-Alto Adige,stele,Monumento,2015,10.84145,46.7791350999999
Sluderno,BOLZANO,Trentino-Alto Adige,,Monumento,2014,10.5751183999999,46.6737315
Stelvio,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2015,10.5839221,46.5270797
Stelvio,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2015,10.5535406,46.5275399
Stelvio,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2015,10.5993873999999,46.5308173
Stelvio,BOLZANO,Trentino-Alto Adige,Denkmal Erstbesteigung des Ortler 1804,"Monumento commemorativo, sacrario",2014,10.5002698,46.5370510999999
Stelvio,BOLZANO,Trentino-Alto Adige,ehemalige Hallesche Hütte,"Monumento commemorativo, sacrario",2011,10.6059948,46.4745576999999
Stelvio,BOLZANO,Trentino-Alto Adige,Ungarisches Ehrenmal,Monumento,2013,10.4534722,46.5320413999999
Stelvio,BOLZANO,Trentino-Alto Adige,Ungarisches Ehrenmal,Monumento,2013,10.4534722,46.5320413999999
Terlano,BOLZANO,Trentino-Alto Adige,Klaus in der Mühl',Monumento,2014,11.2575913,46.5395285999999
Tires,BOLZANO,Trentino-Alto Adige,,Monumento,2016,11.6118066,46.442833
Tirolo,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2015,11.1533207,46.6904258
Valdaora,BOLZANO,Trentino-Alto Adige,Flurbereinigungsdenkmal,"Monumento commemorativo, sacrario",2013,12.0302259,46.7533610999999
Valdaora,BOLZANO,Trentino-Alto Adige,Peter Sigmair Denkmal,"Monumento commemorativo, sacrario",2013,12.0298070999999,46.7609128
Varna,BOLZANO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2014,11.6484369999999,46.7435978999999
Vipiteno,BOLZANO,Trentino-Alto Adige,Monumento di San Giovanni Nepomuceno,"Monumento commemorativo, sacrario",2014,11.431651,46.8979349
Ala,TRENTO,Trentino-Alto Adige,Armistizio del 29-10-1918,"Monumento commemorativo, sacrario",2008,11.0111764,45.8180301
Ala,TRENTO,Trentino-Alto Adige,Madonna del Cacciatore,Monumento,2008,11.0331347,45.7904782
Ala,TRENTO,Trentino-Alto Adige,Monumento ai Caduti,Monumento,2015,11.0664316,45.7392751
Andalo,TRENTO,Trentino-Alto Adige,Ai Caduti,Monumento,2011,11.0028366,46.1641485
Arco,TRENTO,Trentino-Alto Adige,,Monumento,2013,10.9028975999999,45.9131313999999
Arco,TRENTO,Trentino-Alto Adige,,Monumento,2013,10.9022089,45.9122996999999
Baselga di Pine',TRENTO,Trentino-Alto Adige,Monumento ai Caduti,"Monumento commemorativo, sacrario",2011,11.2463352,46.1310994999999
Bondo,TRENTO,Trentino-Alto Adige,Cimitero militare monumentale austroungarico,Monumento,2014,10.6938206,46.0009549
Brentonico,TRENTO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2009,10.9662699,45.7694742999999
Brentonico,TRENTO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2011,10.8915345,45.804498
Brentonico,TRENTO,Trentino-Alto Adige,Monumento dei caduti,"Monumento commemorativo, sacrario",2010,10.9559201,45.8175512999999
Calliano (TN),TRENTO,Trentino-Alto Adige,Kaiserschuetzen 1917,Monumento,2013,11.0951798,45.9368351
Canazei,TRENTO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2015,11.8121855,46.4874052999999
Canazei,TRENTO,Trentino-Alto Adige,Fausto Coppi,"Monumento commemorativo, sacrario",2012,11.8114126,46.4881372999999
Carisolo,TRENTO,Trentino-Alto Adige,Epitaffio,"Monumento commemorativo, sacrario",2014,10.7338641999999,46.2185570999999
Castel Condino,TRENTO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2015,10.5912507,45.9335084
Castello-Molina di Fiemme,TRENTO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2013,11.4168664,46.2741165999999
Castello Tesino,TRENTO,Trentino-Alto Adige,Memoriale Don Italo Girardi,Monumento,2015,11.6356115,46.1512012
Cavalese,TRENTO,Trentino-Alto Adige,,"Monumento commemorativo, sacrario",2013,11.4613061,46.2885070999999
Cavalese,TRENTO,Trentino-Alto Adige,Luogo di nascita di Giovanni Antonio Scopoli,"Monumento commemorativo, sacrario",2011,11.4605862999999,46.2910507
Cavedine,TRENTO,Trentino-Alto Adige,chiesetta,Monumento,2014,10.9729346,45.9959665
Cimego,TRENTO,Trentino-Alto Adige,Monumento ai Caduti,Monumento,2012,10.6147059,45.9203677
Coredo,TRENTO,Trentino-Alto Adige,Statua San Francesco,Monumento,2013,11.1062059,46.3679782999999
