favourite_count|retweet_count|created_at|tweet_cleaned|tweet_preprocessed
0.0|0|2021-05-14 22:01:43|Apple AirTag can be hacked but its not as bad as it sounds|['apple', 'airtag', 'hack', 'bad', 'sound']
0.0|2|2021-05-14 22:01:38|Apple AirTag hacked again !|['apple', 'airtag', 'hack']
1.0|1|2021-05-14 21:58:36|You're gonna want one of these for your AirTag. By|['gon', 'na', 'want', 'one', 'airtag']
1.0|0|2021-05-14 21:50:20|I need to put an airtag on my chapstick.|['need', 'put', 'airtag', 'chapstick']
2.0|0|2021-05-14 21:46:58|copping an airtag to put it on my happiness bc it keep running away|['cop', 'airtag', 'put', 'happiness', 'bc', 'keep', 'run', 'away']
1.0|0|2021-05-14 21:46:35|You should airtag them|['airtag']
1.0|0|2021-05-14 21:46:19|Copping an airtag to put it on bae to make sure I never lose her|['cop', 'airtag', 'put', 'bae', 'make', 'sure', 'never', 'lose']
1.0|0|2021-05-14 21:40:07|ima cop an airtag and put it on my soul because its always lost|['ima', 'cop', 'airtag', 'put', 'soul', 'always', 'lose']
0.0|0|2021-05-14 21:36:08|Video: Heres How Useful an Could Be In Finding Your|['video', 'here', 'useful', 'could', 'find']
0.0|0|2021-05-14 21:27:08|Friday afternoon and receiving some treats and goodies from Apple. Dont wanna lose purse, bags, or keys? I got the new Apple Airtag and Airloops but please dont eat them.|['friday', 'afternoon', 'receive', 'treat', 'goody', 'apple', 'dont', 'wan', 'na', 'lose', 'purse', 'bag', 'key', 'get', 'new', 'apple', 'airtag', 'airloops', 'please', 'dont', 'eat']
1.0|0|2021-05-14 21:24:17|The number one thing I lose on set is my clipboard with my shot list &amp; script that Im marking off. I literally lose it constantly. Those Moment AirTag mounts will be handy for that.|['number', 'one', 'thing', 'lose', 'set', 'clipboard', 'shot', 'list', 'amp', 'script', 'im', 'mark', 'literally', 'lose', 'constantly', 'moment', 'airtag', 'mount', 'handy']
0.0|0|2021-05-14 21:23:32|Apple AirTag hacked again free internet with no mobile data plan!|['apple', 'airtag', 'hack', 'free', 'internet', 'mobile', 'data', 'plan']
0.0|0|2021-05-14 21:18:07|There are a lot of valid concerns in this article, but to be fair, if an abuser has access to the victims iPhone (or any phone for that matter), they dont even need an airtag at all as they can set up tracking from the device itself|['lot', 'valid', 'concern', 'article', 'fair', 'abuser', 'access', 'victim', 'iphone', 'phone', 'matter', 'dont', 'even', 'need', 'airtag', 'set', 'track', 'device']
0.0|1|2021-05-14 21:16:10|More Than % Of Apple Customers Plan To Buy The AirTag|['apple', 'customer', 'plan', 'buy', 'airtag']
0.0|0|2021-05-14 21:13:21|Oh, I set it down outside after shooting B-Roll, go play an hour of soccer and then forget where I put the camera and its dark, use the AirTag and find it.|['oh', 'set', 'outside', 'shoot', 'go', 'play', 'hour', 'soccer', 'forget', 'put', 'camera', 'dark', 'use', 'airtag', 'find']
2.0|0|2021-05-14 21:11:12|I do too, so I have an AirTag on mine! I should probably get one of those hot shoe mounts.|['airtag', 'mine', 'probably', 'get', 'one', 'hot', 'shoe', 'mount']
93.0|3|2021-05-14 21:04:35|hands down the best AirTag accessory yet.I constantly rest my camera down on shoots and forget where I put it - I also leave cameras around the house constantly in different places. putting these cold shoe mounts on everything. get yours from . so good.|['hand', 'best', 'airtag', 'accessory', 'constantly', 'rest', 'camera', 'shoot', 'forget', 'put', 'also', 'leave', 'camera', 'around', 'house', 'constantly', 'different', 'place', 'put', 'cold', 'shoe', 'mount', 'everything', 'get', 'good']
8.0|7|2021-05-14 21:03:40|Apple AirTag hacked again free internet with no mobile data plan!|['apple', 'airtag', 'hack', 'free', 'internet', 'mobile', 'data', 'plan']
0.0|0|2021-05-14 21:03:03|Survey Finds % of iOS Device Owners Will Buy AirTag, Blue Is Most Popular iMac Color, and More|['survey', 'find', 'io', 'device', 'owner', 'buy', 'airtag', 'blue', 'popular', 'imac', 'color']
0.0|0|2021-05-14 21:01:41|Apple Airtag and the Snitch Network! via|['apple', 'airtag', 'snitch', 'network', 'via']
0.0|0|2021-05-14 21:00:34|Apple AirTag hacked again free internet with no mobile data plan!|['apple', 'airtag', 'hack', 'free', 'internet', 'mobile', 'data', 'plan']
0.0|0|2021-05-14 21:00:18|Looking for the best key ring or holder for your new AirTags? There are plenty of options, starting at well under $20.|['look', 'best', 'key', 'ring', 'holder', 'new', 'airtags', 'plenty', 'option', 'start', 'well']
0.0|0|2021-05-14 20:59:08|Ok, so what do you think about my DIYed matte black AirTag?|['ok', 'think', 'diyed', 'matte', 'black', 'airtag']
2.0|0|2021-05-14 20:54:53|Apple AirTag is the ultimate spy tool for Android users although Apple put a lot of emphasis on the privacy and security of the new product.|['apple', 'airtag', 'ultimate', 'spy', 'tool', 'android', 'user', 'although', 'apple', 'put', 'lot', 'emphasis', 'privacy', 'security', 'new', 'product']
1.0|0|2021-05-14 20:52:50|AirTag get|['airtag', 'get']
0.0|0|2021-05-14 20:52:42|I just published WaitWhose AirTag IS This?!|['publish', 'waitwhose', 'airtag']
1.0|1|2021-05-14 20:50:02|A researcher has disclosed a jailbreak hole in Apple's AirTag location trackers.|['researcher', 'disclose', 'jailbreak', 'hole', 'apple', 'airtag', 'location', 'tracker']
4.0|3|2021-05-14 20:49:05|Dropped covertly into someones bag or placed under the seat of their car, the AirTag can also serve as an inexpensive form of stalkerware, writes|['drop', 'covertly', 'someone', 'bag', 'place', 'seat', 'car', 'airtag', 'also', 'serve', 'inexpensive', 'form', 'stalkerware', 'writes']
19.0|1|2021-05-14 20:45:55|Has anyone ever thought of building a Tile or Apple AirTag locating device into a fursuit head? I think that would be an amazing idea to track fursuits that could potentially get lost when going to conventions / back home / shipping etc. I would absolutely do this.|['anyone', 'ever', 'thought', 'building', 'tile', 'apple', 'airtag', 'locate', 'device', 'fursuit', 'head', 'think', 'would', 'amaze', 'idea', 'track', 'fursuits', 'could', 'potentially', 'get', 'lose', 'go', 'convention', 'back', 'home', 'shipping', 'etc', 'would', 'absolutely']
0.0|0|2021-05-14 20:44:08|We are open on this BEAUTIFUL FRIDAY to help with whatever questions you may have! We have numerous promotions going on, AirPods, Bogos, free phones, free tablets!! Stop by and see why we are the store in Central Pennsylvania!|['open', 'beautiful', 'friday', 'help', 'whatever', 'question', 'may', 'numerous', 'promotion', 'go', 'airpods', 'bogos', 'free', 'phone', 'free', 'tablet', 'stop', 'see', 'store', 'central', 'pennsylvania']
59.0|0|2021-05-14 20:43:07|I bought the airtag to keep on them so theres no way I lose them.right? right?|['bought', 'airtag', 'keep', 'there', 'way', 'lose', 'right']
0.0|0|2021-05-14 20:42:33|Apple AirTag hacked again free internet with no mobile data plan!|['apple', 'airtag', 'hack', 'free', 'internet', 'mobile', 'data', 'plan']
0.0|0|2021-05-14 20:42:10|to5Mac Happy Hour : Apple hires, AirTag hacks, watchOS feature requests|['happy', 'hour', 'apple', 'hire', 'airtag', 'hack', 'watchos', 'feature', 'request']
0.0|0|2021-05-14 20:42:09|to5Mac Happy Hour : Apple hires, AirTag hacks, watchOS feature requests|['happy', 'hour', 'apple', 'hire', 'airtag', 'hack', 'watchos', 'feature', 'request']
0.0|0|2021-05-14 20:42:08|to5Mac Happy Hour : Apple hires, AirTag hacks, watchOS feature requests|['happy', 'hour', 'apple', 'hire', 'airtag', 'hack', 'watchos', 'feature', 'request']
17.0|0|2021-05-14 20:41:26|Just copped an airtag never losing my wallet again|['copped', 'airtag', 'never', 'lose', 'wallet']
0.0|0|2021-05-14 20:38:12|Stick the white side of an airtag to the magnets.|['stick', 'white', 'side', 'airtag', 'magnet']
0.0|0|2021-05-14 20:37:08|Apple should put the AirTag internals into the next AirPods Pro case and Apple TV remote.|['apple', 'put', 'airtag', 'internals', 'next', 'airpods', 'pro', 'case', 'apple', 'tv', 'remote']
0.0|0|2021-05-14 20:32:01|Our favorite AirTag accessories start at $13: What's here, what's backordered - CNETLooking for the best key ring or holder for your new AirTags? There are plenty of options, starting at well under $20.|['favorite', 'airtag', 'accessory', 'start', 'backordered', 'cnetlooking', 'best', 'key', 'ring', 'holder', 'new', 'airtags', 'plenty', 'option', 'start', 'well']
0.0|0|2021-05-14 20:27:33|Apple AirTag hacked again free internet with no mobile data plan!|['apple', 'airtag', 'hack', 'free', 'internet', 'mobile', 'data', 'plan']
0.0|0|2021-05-14 20:23:08|test for a simulated bike theft, with impressive results - to5Mac|['test', 'simulated', 'bike', 'theft', 'impressive', 'result']
0.0|0|2021-05-14 20:22:22|Recording for my AirTag unboxing video Editing I got chu guys|['record', 'airtag', 'unbox', 'video', 'edit', 'get', 'chu', 'guy']
0.0|0|2021-05-14 20:19:09|I made an Apple AirTag case to hide inside a bottom bracket shell|['make', 'apple', 'airtag', 'case', 'hide', 'inside', 'bottom', 'bracket', 'shell']
0.0|0|2021-05-14 20:18:23|"Apple AirTags ""terrifyingly good"" at tracking stuff and potentially helping stalkers - CBS News"|['apple', 'airtags', 'terrifyingly', 'good', 'track', 'stuff', 'potentially', 'help', 'stalker', 'cbs', 'news']
0.0|1|2021-05-14 20:15:25|So I now have one AirTag to my name. Using it for my keys. But I have a question. How do you check the battery level of an AirTag using VoiceOver? ,|['one', 'airtag', 'name', 'use', 'key', 'question', 'check', 'battery', 'level', 'airtag', 'use', 'voiceover']
0.0|1|2021-05-14 20:13:49|Apple AirTag hacked again free internet with no mobile data plan!|['apple', 'airtag', 'hack', 'free', 'internet', 'mobile', 'data', 'plan']
0.0|0|2021-05-14 20:09:42|Our favorite AirTag accessories start at $13: Whats here, whatsbackordered|['favorite', 'airtag', 'accessory', 'start', 'whats', 'whatsbackordered']
1.0|0|2021-05-14 20:06:34|Only joking. Glad your rocking the airtag|['joking', 'glad', 'rock', 'airtag']
0.0|0|2021-05-14 20:06:23|That is correct. An AirTag can only be assigned to one Apple ID at a time. If youre looking to give an AirTag to someone else, youll need to use these steps to first remove it from your Apple ID account:|['correct', 'airtag', 'assign', 'one', 'apple', 'id', 'time', 'youre', 'look', 'give', 'airtag', 'someone', 'else', 'youll', 'need', 'use', 'step', 'first', 'remove', 'apple', 'id', 'account']
1.0|0|2021-05-14 20:01:02|Yes or no?|['yes']
0.0|0|2021-05-14 20:00:07|New AirTag Pack New AirTag|['new', 'airtag', 'pack', 'new', 'airtag']
0.0|0|2021-05-14 20:00:04|Security researchers find a way to send data via the AirTag network (iLounge)|['security', 'researcher', 'find', 'way', 'send', 'data', 'via', 'airtag', 'network', 'ilounge']
8.0|6|2021-05-14 20:00:01|New Apple AirTag Pack Apple AirTag|['new', 'apple', 'airtag', 'pack', 'apple', 'airtag']
7.0|2|2021-05-14 19:59:21|Love is in the air Wife and I finally got our AirTags. Havent set up the other yet. Do you use AirTags?|['love', 'air', 'wife', 'finally', 'get', 'airtags', 'havent', 'set', 'yet', 'use', 'airtags']
0.0|0|2021-05-14 19:59:13|You better invest in an AirTag so you dont lose it again.|['well', 'invest', 'airtag', 'dont', 'lose']
0.0|0|2021-05-14 19:58:53|NEW AirTag Tracking Chips are in stock!Grab for $29!Accessories $5 --&gt; - Built-in speaker to help find your things- Find items further away w/ help of other devices in the Find My network|['new', 'airtag', 'track', 'chip', 'stock', 'grab', 'accessory', 'gt', 'speaker', 'help', 'find', 'find', 'item', 'away', 'help', 'device', 'find', 'network']
8.0|1|2021-05-14 19:58:48|NEW Apple AirTag Tracking Chips are in stock!Grab for $29! $5 --&gt; Built-in speaker to help find your things- Find items further away w/ help of other Apple devices in the Find My network|['new', 'apple', 'airtag', 'track', 'chip', 'stock', 'grab', 'gt', 'speaker', 'help', 'find', 'find', 'item', 'away', 'help', 'apple', 'device', 'find', 'network']
0.0|0|2021-05-14 19:56:10|Adding a second airtag caused my first airtag to vanish from the find my app. Fun times.|['add', 'second', 'airtag', 'cause', 'first', 'airtag', 'vanish', 'find', 'app', 'fun', 'time']
0.0|0|2021-05-14 19:55:32|Ah no. I meant an attached to physical keys - ie sharing an air tag on different iCloud accounts (ok family sharing). Doesnt seem to be an option that I can find|['ah', 'meant', 'attach', 'physical', 'key', 'ie', 'share', 'air', 'tag', 'different', 'icloud', 'account', 'ok', 'family', 'share', 'doesnt', 'seem', 'option', 'find']
0.0|0|2021-05-14 19:49:52|Apple AirTag hacked by security researchers days after it was released|['apple', 'airtag', 'hack', 'security', 'researcher', 'day', 'release']
3.0|3|2021-05-14 19:49:01|A security researcher discovered that Apple's can be , and thus its software modified.|['security', 'researcher', 'discover', 'apple', 'thus', 'software', 'modify']
2.0|0|2021-05-14 19:43:44|This is the best birthday ever I got Airtag|['best', 'birthday', 'ever', 'get', 'airtag']
0.0|0|2021-05-14 19:38:00|I got box for x AirTag and another for x AirTag Key Ring + x MagSafe. The box for AirTag had the big warning sticker on it since the battery was included. Probably why.|['get', 'box', 'x', 'airtag', 'another', 'x', 'airtag', 'key', 'ring', 'x', 'magsafe', 'box', 'airtag', 'big', 'warn', 'sticker', 'since', 'battery', 'include', 'probably']
0.0|0|2021-05-14 19:37:07|to5Mac Happy Hour : Apple hires, AirTag hacks, watchOS feature requests (Seth Kurkowski/9 to Mac)|['happy', 'hour', 'apple', 'hire', 'airtag', 'hack', 'watchos', 'feature', 'request', 'seth', 'mac']
0.0|0|2021-05-14 19:33:56|AirTag is FINALLY here!|['airtag', 'finally']
0.0|0|2021-05-14 19:26:48|want an airtag but never lose my keys|['want', 'airtag', 'never', 'lose', 'key']
1.0|0|2021-05-14 19:26:21|AirTag competitor, Chipolo ONE Spot now available to pre-order|['airtag', 'competitor', 'chipolo', 'one', 'spot', 'available']
1.0|0|2021-05-14 19:24:20|This Apple mount is also a reflector, and now includes larger, genuine M Diamond Grade reflective material; the same as used in road signs! And if you've already ordered in the past couple of days, good news: You'll receive the new model!|['apple', 'mount', 'also', 'reflector', 'include', 'large', 'genuine', 'diamond', 'grade', 'reflective', 'material', 'use', 'road', 'sign', 'already', 'order', 'past', 'couple', 'day', 'good', 'news', 'receive', 'new', 'model']
1.0|0|2021-05-14 19:22:27|"So, not even a day and we've already run into AirTag's poor support for families. Only the ""owner"" of the AirTag can see its location, even though I can see the locations and other devices for everyone in our managed family. Considering adding two AirTags to the backpack now."|['even', 'day', 'already', 'run', 'airtag', 'poor', 'support', 'family', 'owner', 'airtag', 'see', 'location', 'even', 'though', 'see', 'location', 'device', 'everyone', 'manage', 'family', 'consider', 'add', 'two', 'airtags', 'backpack']
0.0|0|2021-05-14 19:20:13|Gonna need to put an AirTag on this damn Roku remote|['gon', 'na', 'need', 'put', 'airtag', 'damn', 'roku', 'remote']
1.0|0|2021-05-14 19:16:47|I always knew the delay to airtags was due to testing, just a shame they didnt finish it. Could airtag proximity be the first Apple droid app? My money says yes or airtags are toast|['always', 'knew', 'delay', 'airtags', 'due', 'test', 'shame', 'didnt', 'finish', 'could', 'airtag', 'proximity', 'first', 'apple', 'droid', 'app', 'money', 'say', 'yes', 'airtags', 'toast']
0.0|0|2021-05-14 19:15:26|Well, it does not work as a stalker item if you have an Apple product. Apple phones warn you if an unknown airtag is following you. Also, plenty of devices work like this already, including dog trackers and dedicated GPS trackers with cellular.|['well', 'work', 'stalker', 'item', 'apple', 'product', 'apple', 'phone', 'warn', 'unknown', 'airtag', 'follow', 'also', 'plenty', 'device', 'work', 'like', 'already', 'include', 'dog', 'tracker', 'dedicate', 'gps', 'tracker', 'cellular']
0.0|0|2021-05-14 19:15:04|to5Mac Happy Hour : Apple hires, AirTag hacks, watchOS feature requests|['happy', 'hour', 'apple', 'hire', 'airtag', 'hack', 'watchos', 'feature', 'request']
0.0|0|2021-05-14 19:14:33|You can go from opening the AirTag to extracting the firmwareware in notime|['go', 'opening', 'airtag', 'extract', 'firmwareware', 'notime']
0.0|0|2021-05-14 19:10:11|no good for puppy tracker|['good', 'puppy', 'tracker']
0.0|0|2021-05-14 19:05:56|Someone should try this with a Samsung Smart Tag|['someone', 'try', 'samsung', 'smart', 'tag']
35.0|0|2021-05-14 19:05:29|How every Apple fan is using their AirTag -pack: Keys Bag Reserved for Future Use Reserved for Future Use|['every', 'apple', 'fan', 'use', 'airtag', 'key', 'bag', 'reserve', 'future', 'use', 'reserve', 'future', 'use']
1.0|0|2021-05-14 19:05:12|Here you go!|['go']
0.0|0|2021-05-14 19:03:07|Apple AirTag hacked again free internet with no mobile data plan!: More phun with Apple AirTags! Free internet, no data plan required... but it's s-l-o-o-o-w.|['apple', 'airtag', 'hack', 'free', 'internet', 'mobile', 'data', 'plan', 'phun', 'apple', 'airtags', 'free', 'internet', 'data', 'plan', 'require']
